date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
06/08/2025,14:00,21.51,.6,7.33,7.05,80,2.36,2.76,.46,19200,13.3
06/08/2025,14:15,21.51,.6,7.33,7.07,80.3,2.34,2.82,.46,18400,13.2
06/08/2025,14:30,21.53,.6,7.33,7.05,80.1,2.3,2.91,.46,17900,13.2
06/08/2025,14:45,21.52,.6,7.32,7.02,79.66,2.31,2.75,.46,17700,12.9
06/08/2025,15:00,21.49,.6,7.32,7,79.4,2.29,2.44,.45,17700,12.8
06/08/2025,15:15,21.45,.6,7.31,6.96,78.9,2.38,2.89,.43,17700,12.8
06/08/2025,15:30,21.47,.6,7.32,6.93,78.54,2.26,2.59,.45,17000,12.8
06/08/2025,15:45,21.6,.6,7.31,6.95,79.05,2.41,3.05,.45,17000,12.8
06/08/2025,16:00,21.5,.61,7.3,6.89,78.17,2.4,2.65,.44,17000,12.7
06/08/2025,16:15,21.59,.61,7.32,6.99,79.44,2.29,2.75,.42,16500,12.6
06/08/2025,16:30,21.51,.61,7.3,6.9,78.35,2.37,2.63,.46,17400,12.4
06/08/2025,16:45,21.65,.61,7.32,7.02,79.87,2.37,2.77,.44,18200,12.4
06/08/2025,17:15,21.74,.62,7.29,6.95,79.19,2.6,2.88,.45,18200,12.6
06/08/2025,17:30,21.89,.6,7.27,6.87,78.49,2.73,2.99,.49,18900,12.6
06/08/2025,17:45,21.8,.6,7.27,6.84,78.07,2.74,2.86,.44,18900,12.5
06/08/2025,18:00,21.8,.6,7.28,6.88,78.47,2.66,3.03,.45,24100,12.9
06/08/2025,18:15,21.8,.6,7.28,6.88,78.55,2.72,2.99,.47,25600,13
06/08/2025,18:30,21.76,.6,7.26,6.74,76.82,2.91,3,.47,27100,13.3
06/08/2025,18:45,21.74,.6,7.26,6.72,76.59,2.81,3.04,.48,27400,13.5
06/08/2025,19:00,21.71,.6,7.26,6.69,76.22,2.85,3.09,.46,27500,13.4
06/08/2025,19:15,21.67,.6,7.26,6.67,75.93,2.81,3.12,.5,28500,13.6
06/08/2025,19:30,21.65,.6,7.24,6.58,74.89,2.87,4.11,.48,29400,13.6
06/08/2025,19:45,21.62,.6,7.24,6.55,74.44,2.86,3.1,.53,30000,13.8
06/08/2025,20:00,21.61,.6,7.25,6.63,75.35,2.71,3.29,.49,30000,13.9
06/08/2025,20:15,21.58,.6,7.24,6.57,74.62,2.79,3.93,.57,30000,14
06/08/2025,20:30,21.55,.6,7.25,6.58,74.74,2.66,3.33,.52,29400,14.4
06/08/2025,20:45,21.53,.6,7.24,6.53,74.11,2.76,3.15,.5,29200,14.5
06/08/2025,21:00,21.49,.6,7.24,6.54,74.23,2.76,3.11,.52,28500,14.6
06/08/2025,21:15,21.47,.61,7.24,6.51,73.87,2.71,3.07,.53,28200,14.7
06/08/2025,21:30,21.48,.61,7.24,6.47,73.38,2.83,3.11,.5,28200,14.4
06/08/2025,21:45,21.46,.61,7.22,6.35,72,2.82,3.03,.52,28200,14.4
06/08/2025,22:00,21.44,.61,7.22,6.32,71.66,2.85,3.17,.51,28500,14.4
06/08/2025,22:15,21.42,.61,7.22,6.31,71.51,2.98,3.02,.54,28900,14.4
06/08/2025,22:30,21.42,.61,7.22,6.32,71.63,2.85,2.98,.52,29800,14.3
06/08/2025,22:45,21.41,.61,7.23,6.39,72.39,2.73,3.02,.51,29800,14.2
06/08/2025,23:00,21.41,.61,7.23,6.41,72.6,2.75,3.82,.54,29800,14.2
06/08/2025,23:15,21.4,.61,7.23,6.39,72.31,2.78,2.96,.52,29800,14.1
06/08/2025,23:30,21.38,.61,7.23,6.37,72.1,2.62,3.01,.52,29200,14.1
06/08/2025,23:45,21.37,.61,7.23,6.35,71.81,2.94,2.87,.5,29600,14.1
06/09/2025,00:00,21.35,.61,7.23,6.37,72.02,2.76,2.75,.49,28400,14
06/09/2025,00:15,21.36,.61,7.23,6.39,72.33,2.9,2.77,.5,28400,13.9
06/09/2025,00:30,21.36,.61,7.23,6.42,72.69,2.64,2.78,.53,28000,13.7
06/09/2025,00:45,21.34,.61,7.23,6.39,72.24,2.68,3,.52,28000,13.8
06/09/2025,01:00,21.35,.61,7.22,6.35,71.79,2.67,2.86,.51,27100,13.6
06/09/2025,01:15,21.35,.61,7.22,6.35,71.82,2.73,2.57,.49,26800,13.4
06/09/2025,01:30,21.32,.61,7.23,6.4,72.41,2.63,2.59,.5,26800,13.2
06/09/2025,01:45,21.31,.61,7.23,6.39,72.2,2.67,2.6,.51,26000,13.2
06/09/2025,02:00,21.28,.61,7.23,6.37,71.96,2.49,2.78,.47,25900,13.2
06/09/2025,02:15,21.28,.61,7.22,6.3,71.21,2.7,2.69,.48,25900,13.1
06/09/2025,02:30,21.27,.61,7.22,6.31,71.25,2.54,2.74,.49,25900,13
06/09/2025,02:45,21.24,.61,7.21,6.21,70.05,2.65,2.57,.47,25600,12.7
06/09/2025,03:00,21.22,.61,7.21,6.17,69.62,2.64,2.56,.46,25200,12.5
06/09/2025,03:15,21.2,.61,7.21,6.11,68.9,2.61,2.8,.51,25000,12.7
06/09/2025,03:30,21.18,.61,7.2,6.06,68.27,2.52,2.74,.47,24700,12.8
06/09/2025,03:45,21.17,.61,7.21,6.13,69.05,2.62,2.98,.5,24400,12.8
06/09/2025,04:00,21.2,.61,7.21,6.19,69.81,2.63,2.68,.46,24700,12.8
06/09/2025,04:15,21.2,.61,7.21,6.17,69.64,2.61,2.58,.45,24400,12.7
06/09/2025,04:45,21.29,.6,7.21,6.08,68.67,2.69,2.81,.49,24600,12.8
06/09/2025,05:00,21.28,.6,7.21,6.09,68.77,2.68,2.74,.46,24600,12.8
06/09/2025,05:15,21.26,.6,7.22,6.13,69.19,2.62,3.07,.51,24600,12.8
06/09/2025,05:30,21.26,.6,7.22,6.14,69.37,2.59,3.04,.49,24600,13.2
06/09/2025,05:45,21.26,.6,7.22,6.16,69.55,2.68,3.05,.49,24800,13.2
06/09/2025,06:00,21.25,.6,7.22,6.14,69.28,2.66,3.06,.48,25600,13.8
06/09/2025,06:15,21.23,.6,7.22,6.13,69.18,2.62,2.79,.44,25600,13.8
06/09/2025,06:30,21.22,.6,7.22,6.14,69.28,2.61,2.65,.46,25100,13.5
06/09/2025,06:45,21.23,.6,7.22,6.1,68.88,2.59,2.74,.46,24600,13.3
06/09/2025,07:00,21.22,.59,7.22,6.1,68.87,2.62,2.66,.5,24600,13.4
06/09/2025,07:15,21.26,.59,7.22,6.09,68.77,2.56,2.52,.47,24400,12.9
06/09/2025,07:30,21.25,.59,7.22,6.1,68.87,2.59,2.73,.47,24400,12.8
06/09/2025,07:45,21.29,.59,7.22,6.06,68.52,2.67,3.14,.47,24400,12.8
06/09/2025,08:00,21.32,.59,7.22,6.01,67.91,2.59,2.69,.46,24100,12.6
06/09/2025,08:15,21.33,.59,7.22,6.02,68.07,2.8,2.49,.51,24100,12.6
06/09/2025,08:30,21.31,.59,7.22,6.02,68,2.63,2.45,.51,24200,12.6
06/09/2025,08:45,21.3,.59,7.21,5.91,66.84,2.7,2.54,.44,24700,12.4
06/09/2025,09:00,21.28,.59,7.21,5.95,67.23,2.73,2.66,.49,25300,12.4
06/09/2025,09:15,21.25,.59,7.21,5.92,66.79,2.54,2.49,.48,25300,12.4
06/09/2025,09:30,21.25,.59,7.21,5.9,66.62,2.66,2.54,.51,25700,12.4
06/09/2025,09:45,21.23,.59,7.21,5.94,67.01,2.54,2.55,.47,25200,12.4
06/09/2025,10:00,21.22,.6,7.2,5.83,65.74,2.65,2.43,.46,25500,12.3
06/09/2025,10:15,21.21,.59,7.19,5.83,65.82,2.97,2.33,.44,25500,12.2
06/09/2025,10:30,21.22,.59,7.2,5.82,65.71,2.76,2.23,.44,26100,12.1
06/09/2025,10:45,21.21,.6,7.17,5.6,63.22,2.58,2.17,.41,25500,11.9
06/09/2025,11:00,21.19,.6,7.19,5.72,64.52,2.83,2.15,.44,25500,11.5
06/09/2025,11:15,21.21,.6,7.17,5.61,63.25,2.79,2.19,.42,26900,11.1
06/09/2025,11:30,21.21,.61,7.16,5.53,62.43,2.82,2.17,.42,28500,10.9
06/09/2025,11:45,21.21,.61,7.17,5.57,62.89,2.7,2.13,.43,28500,10.8
06/09/2025,12:00,21.19,.61,7.17,5.55,62.59,2.75,2.15,.39,28500,10.7
06/09/2025,12:30,21.24,.61,7.17,5.57,62.93,2.61,2.2,.43,27900,10.6
06/09/2025,12:45,21.26,.6,7.17,5.61,63.38,2.75,2.17,.42,27900,10.6
06/09/2025,13:00,21.26,.6,7.17,5.65,63.82,2.65,2.31,.43,27900,10.6
06/09/2025,13:15,21.25,.6,7.17,5.65,63.77,2.68,2.3,.4,26600,10.6
06/09/2025,13:30,21.25,.6,7.17,5.64,63.67,2.7,2.34,.43,26600,10.8
06/09/2025,13:45,21.23,.6,7.17,5.61,63.28,2.69,2.12,.42,26400,10.7
06/09/2025,14:00,21.21,.6,7.17,5.6,63.16,2.71,2.11,.43,26400,10.8
06/09/2025,14:15,21.18,.6,7.18,5.62,63.39,2.63,2.13,.4,26200,10.7
06/09/2025,14:30,21.17,.6,7.18,5.59,63.07,2.56,2.21,.42,26200,10.7
06/09/2025,14:45,21.13,.61,7.17,5.56,62.63,2.59,2.13,.43,25700,10.7
06/09/2025,15:00,21.08,.62,7.16,5.41,60.9,2.39,2.06,.41,25500,10.5
06/09/2025,15:15,21.03,.62,7.14,5.26,59.15,2.61,1.73,.41,24600,10.5
06/09/2025,15:30,21.01,.63,7.14,5.18,58.21,2.7,1.68,.38,24600,10.4
06/09/2025,15:45,20.95,.63,7.13,5.15,57.82,2.67,1.62,.37,24600,10.3
06/09/2025,16:00,20.91,.65,7.13,5.09,57.06,2.81,1.59,.36,24600,9.7
06/09/2025,16:15,20.98,.63,7.15,5.36,60.2,2.6,1.85,.43,24200,9.4
06/09/2025,16:30,21.02,.62,7.17,5.5,61.79,2.61,1.99,.43,24300,9.4
06/09/2025,16:45,21.02,.62,7.17,5.48,61.64,2.71,2.11,.43,25100,9.4
06/09/2025,17:00,21.01,.62,7.17,5.51,61.9,2.63,2.15,.41,25300,9.4
06/09/2025,17:15,21.03,.62,7.16,5.48,61.65,2.62,2.25,.46,25300,9.9
06/09/2025,17:30,21.05,.62,7.17,5.57,62.68,2.84,2.26,.45,25300,10.4
06/09/2025,17:45,21.07,.61,7.18,5.66,63.68,2.68,2.28,.52,25500,10.6
06/09/2025,18:00,21.04,.61,7.19,5.72,64.33,2.59,2.49,.5,24700,10.9
06/09/2025,18:15,21.06,.6,7.19,5.75,64.67,2.7,2.39,.43,25500,11.1
06/09/2025,18:30,21.06,.6,7.19,5.78,65.01,2.69,2.55,.47,26200,11.3
06/09/2025,18:45,21.02,.61,7.18,5.64,63.41,2.75,2.31,.46,26200,11.4
06/09/2025,19:00,21.03,.61,7.2,5.79,65.11,2.76,2.67,.5,26500,11.6
06/09/2025,19:15,21.04,.6,7.21,5.85,65.82,2.72,2.99,.49,26900,12
06/09/2025,19:30,21.02,.6,7.21,5.85,65.78,2.71,2.88,.48,26800,12.3
06/09/2025,19:45,21.01,.6,7.21,5.89,66.21,2.66,2.73,.49,26800,12.6
06/09/2025,20:00,21,.6,7.22,5.93,66.67,2.5,2.55,.5,26800,12.6
06/09/2025,20:15,20.99,.61,7.21,5.91,66.35,2.6,2.55,.51,26600,12.6
06/09/2025,20:30,20.97,.61,7.21,5.91,66.34,2.6,2.61,.49,26200,12.7
06/09/2025,20:45,20.96,.61,7.2,5.81,65.19,2.65,2.68,.5,25500,12.8
06/09/2025,21:00,20.95,.61,7.21,5.85,65.69,2.61,2.64,.5,24800,12.8
06/09/2025,21:15,20.93,.61,7.2,5.81,65.14,2.57,2.76,.51,24200,12.9
06/09/2025,21:30,20.93,.62,7.19,5.72,64.12,2.71,2.56,.5,24200,12.8
06/09/2025,21:45,20.93,.62,7.19,5.71,64.01,2.87,2.69,.49,24200,12.8
06/09/2025,22:00,20.9,.62,7.19,5.7,63.86,2.66,2.54,.51,24800,12.8
06/09/2025,22:15,20.88,.62,7.18,5.59,62.7,2.63,2.31,.5,25100,12.8
06/09/2025,22:30,20.86,.62,7.18,5.64,63.17,2.67,2.73,.51,25500,12.9
06/09/2025,22:45,20.85,.62,7.19,5.67,63.52,2.67,2.61,.51,25700,12.8
06/09/2025,23:00,20.85,.62,7.19,5.64,63.18,2.62,2.53,.51,25700,12.7
06/09/2025,23:15,20.84,.62,7.19,5.71,64,2.54,2.59,.53,25700,12.7
06/09/2025,23:30,20.82,.62,7.19,5.68,63.64,2.72,2.38,.5,25700,12.7
06/09/2025,23:45,20.8,.62,7.19,5.66,63.34,2.61,2.28,.5,25200,12.6
06/10/2025,00:00,20.79,.62,7.19,5.68,63.52,2.59,2.34,.5,24700,12.3
06/10/2025,00:15,20.78,.62,7.19,5.66,63.28,2.58,2.39,.49,24400,12.3
06/10/2025,00:30,20.79,.62,7.19,5.65,63.24,2.82,2.37,.53,24400,12.1
06/10/2025,00:45,20.78,.62,7.19,5.64,63.16,2.54,2.27,.46,24100,12
06/10/2025,01:00,20.78,.62,7.18,5.59,62.52,2.63,2.44,.51,24100,12
06/10/2025,01:15,20.77,.62,7.19,5.59,62.55,2.59,2.26,.49,24100,12
06/10/2025,01:30,20.75,.62,7.19,5.61,62.7,2.39,2.4,.54,23800,12
06/10/2025,01:45,20.75,.62,7.19,5.6,62.65,2.58,2.28,.51,23700,12
06/10/2025,02:00,20.74,.62,7.18,5.58,62.35,2.61,2.32,.52,23700,12.1
06/10/2025,02:15,20.72,.62,7.18,5.57,62.21,2.33,2.26,.48,23700,11.9
06/10/2025,02:30,20.72,.62,7.18,5.55,62.05,2.41,2.15,.47,23000,11.8
06/10/2025,02:45,20.73,.62,7.18,5.56,62.15,2.59,2.14,.49,23700,11.7
06/10/2025,03:00,20.72,.62,7.18,5.55,61.99,2.55,2.23,.49,23200,11.6
06/10/2025,03:15,20.7,.62,7.18,5.58,62.31,2.52,2.27,.5,22400,11.7
06/10/2025,03:30,20.7,.62,7.18,5.53,61.8,2.5,2.16,.47,22400,11.6
06/10/2025,03:45,20.7,.62,7.19,5.61,62.6,2.35,3.75,.52,21800,11.6
06/10/2025,04:00,20.69,.62,7.19,5.61,62.62,2.47,2.39,.52,21100,11.6
06/10/2025,04:15,20.69,.62,7.19,5.63,62.91,2.45,2.16,.52,21100,11.5
06/10/2025,04:30,20.68,.61,7.19,5.64,63.02,2.41,2.39,.49,21100,11.6
06/10/2025,04:45,20.68,.61,7.2,5.67,63.33,2.56,2.22,.52,21100,11.8
06/10/2025,05:00,20.68,.61,7.2,5.7,63.6,2.41,2.29,.46,20500,11.9
06/10/2025,05:15,20.67,.61,7.2,5.68,63.43,2.44,1.9,.52,20100,11.9
06/10/2025,05:30,20.68,.61,7.21,5.7,63.59,2.76,2.37,.51,20100,12.1
06/10/2025,05:45,20.67,.61,7.2,5.63,62.88,2.38,2.36,.5,20100,12.1
06/10/2025,06:00,20.65,.61,7.21,5.69,63.54,2.4,2.29,.48,19600,11.9
06/10/2025,06:15,20.67,.6,7.23,5.91,65.96,2.54,2.26,.52,19600,11.9
06/10/2025,06:30,20.66,.6,7.22,5.83,65.07,2.27,2.28,.49,19600,11.8
06/10/2025,06:45,20.66,.6,7.23,5.92,66.08,2.52,2.5,.51,19600,11.9
06/10/2025,07:00,20.65,.6,7.23,5.87,65.56,2.47,2.8,.5,20400,12
06/10/2025,07:15,20.65,.6,7.22,5.84,65.18,2.42,2.24,.53,20100,12
06/10/2025,07:30,20.63,.6,7.22,5.87,65.43,2.22,2.45,.48,19200,11.9
06/10/2025,07:45,20.64,.6,7.22,5.84,65.13,2.64,2.18,.47,20100,11.7
06/10/2025,08:00,20.63,.6,7.21,5.82,64.96,2.54,2.05,.48,21400,11.7
06/10/2025,08:15,20.62,.6,7.22,5.82,64.94,2.38,2.29,.5,20100,11.7
06/10/2025,08:30,20.62,.6,7.22,5.81,64.78,2.38,2.26,.48,20100,11.7
06/10/2025,08:45,20.63,.6,7.22,5.8,64.64,2.44,2.25,.47,19700,11.5
06/10/2025,09:00,20.62,.6,7.22,5.8,64.68,2.38,2.16,.49,18900,11.5
06/10/2025,09:15,20.63,.6,7.22,5.8,64.73,2.22,2.2,.46,18400,11.4
06/10/2025,09:30,20.63,.6,7.22,5.79,64.57,2.38,2.24,.48,18400,11.4
06/10/2025,09:45,20.63,.6,7.22,5.81,64.78,2.37,2.23,.47,18400,11.4
06/10/2025,10:00,20.63,.6,7.22,5.8,64.66,2.28,1.97,.49,18400,11.4
06/10/2025,10:15,20.63,.6,7.21,5.77,64.39,2.55,2.09,.48,18400,11.4
06/10/2025,10:30,20.63,.6,7.21,5.77,64.32,2.49,2.17,.47,18400,11.2
06/10/2025,10:45,20.63,.6,7.21,5.79,64.54,2.2,2.11,.49,18300,11.2
06/10/2025,11:00,20.63,.6,7.21,5.77,64.41,2.31,2.03,.47,17400,11.1
06/10/2025,11:15,20.63,.6,7.21,5.73,63.95,2.33,2.12,.48,17700,11.1
06/10/2025,11:30,20.63,.6,7.21,5.73,63.94,2.32,2.05,.49,17000,11
06/10/2025,11:45,20.64,.6,7.21,5.75,64.15,2.23,2.08,.48,16800,11
06/10/2025,12:00,20.63,.6,7.21,5.72,63.81,2.34,1.97,.46,17000,11
06/10/2025,12:15,20.62,.6,7.21,5.8,64.73,2.19,1.95,.44,16800,10.9
06/10/2025,12:30,20.62,.6,7.21,5.81,64.77,2.28,2.01,.45,16300,10.8
06/10/2025,12:45,20.63,.6,7.21,5.81,64.86,2.19,2.1,.46,16300,10.7
06/10/2025,13:00,20.64,.6,7.22,5.86,65.4,2.24,2.1,.44,15400,10.7
06/10/2025,13:15,20.64,.6,7.22,5.81,64.76,2.2,2.13,.48,14700,10.7
06/10/2025,13:30,20.63,.6,7.21,5.76,64.28,2.3,1.94,.47,14700,10.7
06/10/2025,13:45,20.64,.6,7.22,5.81,64.78,2.23,2.06,.47,14700,10.7
06/10/2025,14:00,20.64,.6,7.21,5.78,64.46,2.22,2.02,.45,14500,10.6
06/10/2025,14:15,20.64,.6,7.21,5.77,64.31,2.14,1.95,.44,14500,10.6
06/10/2025,14:30,20.64,.6,7.21,5.8,64.65,2.17,2,.45,14100,10.6
06/10/2025,14:45,20.64,.6,7.21,5.77,64.32,2.19,1.96,.44,14100,10.5
06/10/2025,15:00,20.64,.6,7.22,5.84,65.18,2.11,2.02,.46,13700,10.5
06/10/2025,15:15,20.64,.6,7.21,5.77,64.38,2.14,1.92,.47,13300,10.4
06/10/2025,15:30,20.64,.6,7.22,5.81,64.78,2.18,2.23,.45,13200,10.5
06/10/2025,15:45,20.63,.6,7.22,5.82,64.95,2.08,2.08,.48,12700,10.5
06/10/2025,16:00,20.62,.6,7.22,5.79,64.61,2.11,2.06,.46,12300,10.5
06/10/2025,16:15,20.62,.6,7.21,5.77,64.38,2.15,2,.46,12400,10.6
06/10/2025,16:30,20.61,.6,7.21,5.78,64.5,2.21,2.05,.44,12400,10.7
06/10/2025,16:45,20.61,.6,7.22,5.79,64.52,2.09,2.25,.46,11900,10.7
06/10/2025,17:00,20.6,.6,7.21,5.78,64.47,2.15,2.02,.49,12400,10.7
06/10/2025,17:15,20.59,.6,7.22,5.79,64.51,2.19,2.15,.48,12500,10.8
06/10/2025,17:30,20.59,.6,7.21,5.78,64.36,2.2,2.03,.43,12500,10.7
06/10/2025,17:45,20.58,.6,7.21,5.76,64.24,2.13,2.01,.45,12500,10.7
06/10/2025,18:00,20.58,.6,7.21,5.74,63.97,2.15,2.11,.47,12500,10.7
06/10/2025,18:15,20.57,.6,7.21,5.75,64.03,2.1,2.04,.47,12500,10.7
06/10/2025,18:30,20.57,.61,7.2,5.7,63.47,2.1,1.97,.49,12300,10.8
06/10/2025,18:45,20.57,.61,7.2,5.66,63.01,2.17,2.01,.46,12500,10.7
06/10/2025,19:00,20.56,.61,7.19,5.66,63.02,2.28,1.91,.49,12800,10.7
06/10/2025,19:15,20.55,.61,7.2,5.59,62.23,2.18,1.97,.49,12800,10.7
06/10/2025,19:30,20.55,.61,7.19,5.59,62.26,2.15,2.06,.44,12500,10.7
06/10/2025,19:45,20.56,.62,7.19,5.63,62.68,2.07,2.12,.51,12500,10.8
06/10/2025,20:00,20.55,.62,7.19,5.59,62.22,2.18,2.18,.44,12800,10.8
06/10/2025,20:15,20.55,.62,7.19,5.54,61.73,2.22,2.12,.5,13200,11
06/10/2025,20:30,20.53,.62,7.19,5.53,61.57,2.17,2.09,.48,13200,11
06/10/2025,20:45,20.54,.62,7.19,5.5,61.3,2.09,2.11,.5,13200,11.2
06/10/2025,21:00,20.54,.62,7.19,5.49,61.11,2.31,1.98,.47,13200,11.1
06/10/2025,21:15,20.52,.61,7.19,5.49,61.16,2.29,2.19,.47,13200,11
06/10/2025,21:30,20.51,.61,7.19,5.46,60.77,2.38,1.98,.44,13800,11
06/10/2025,21:45,20.51,.61,7.19,5.45,60.6,2.19,2,.48,14000,11
06/10/2025,22:00,20.49,.61,7.19,5.46,60.7,2.15,2.03,.47,14000,10.9
06/10/2025,22:15,20.5,.61,7.18,5.41,60.24,2.38,1.96,.47,14800,10.7
06/10/2025,22:30,20.5,.61,7.18,5.4,60.12,2.25,1.93,.46,15600,10.6
06/10/2025,22:45,20.48,.61,7.18,5.41,60.14,2.35,2.01,.46,16400,10.6
06/10/2025,23:00,20.48,.61,7.18,5.39,59.97,2.2,1.98,.48,15600,10.6
06/10/2025,23:15,20.46,.61,7.18,5.46,60.64,2.19,1.94,.49,14500,10.6
06/10/2025,23:30,20.45,.61,7.19,5.46,60.7,2.26,2,.48,14500,10.7
06/10/2025,23:45,20.45,.61,7.19,5.46,60.68,2.12,2.01,.48,14500,10.7
06/11/2025,00:00,20.45,.61,7.19,5.46,60.64,2.26,1.97,.5,15200,10.7
06/11/2025,00:15,20.44,.61,7.18,5.44,60.44,2.26,1.98,.48,15200,10.7
06/11/2025,00:30,20.43,.61,7.19,5.44,60.4,2.17,1.93,.5,14600,10.7
06/11/2025,00:45,20.42,.61,7.18,5.45,60.53,2.23,1.89,.5,14200,10.7
06/11/2025,01:00,20.42,.61,7.18,5.46,60.66,2.12,1.91,.49,14100,10.7
06/11/2025,01:15,20.41,.61,7.18,5.46,60.64,2.19,2,.49,14100,10.8
06/11/2025,01:30,20.41,.61,7.18,5.47,60.77,2.39,1.93,.48,14100,10.7
06/11/2025,02:00,20.39,.61,7.18,5.47,60.7,2.14,1.96,.47,13600,10.7
06/11/2025,02:15,20.37,.61,7.18,5.47,60.68,2.22,1.87,.47,13600,10.7
06/11/2025,02:30,20.36,.61,7.18,5.47,60.67,2.25,1.87,.48,14300,10.5
06/11/2025,02:45,20.36,.61,7.18,5.47,60.72,2.32,1.93,.5,14300,10.6
06/11/2025,03:00,20.34,.61,7.18,5.48,60.75,2.22,1.85,.48,14300,10.6
06/11/2025,03:15,20.35,.61,7.18,5.47,60.65,2.19,1.9,.47,14300,10.5
06/11/2025,03:30,20.35,.61,7.18,5.46,60.53,2.23,1.85,.43,14300,10.3
06/11/2025,03:45,20.34,.61,7.18,5.45,60.47,2.23,1.83,.48,14500,10.3
06/11/2025,04:00,20.33,.61,7.17,5.41,60.03,2.22,1.83,.44,14500,10.3
06/11/2025,04:15,20.33,.61,7.17,5.4,59.93,2.25,1.79,.47,14600,10.3
06/11/2025,04:30,20.33,.61,7.17,5.41,59.99,2.25,1.77,.47,14600,10.2
06/11/2025,04:45,20.29,.61,7.18,5.44,60.29,2.2,1.79,.51,14500,10.2
06/11/2025,05:00,20.29,.61,7.18,5.44,60.23,2.21,1.79,.46,14500,10.1
06/11/2025,05:15,20.28,.61,7.18,5.47,60.61,2.19,1.66,.45,14500,10
06/11/2025,05:30,20.27,.61,7.18,5.48,60.73,2.22,1.84,.48,14300,10.1
06/11/2025,05:45,20.25,.61,7.18,5.47,60.57,2.26,1.81,.48,14300,10.1
06/11/2025,06:00,20.24,.62,7.19,5.52,61.08,2.17,1.88,.51,14200,10.1
06/11/2025,06:15,20.24,.62,7.19,5.49,60.73,2.16,1.77,.46,14000,10.1
06/11/2025,06:30,20.24,.62,7.19,5.49,60.8,2.19,1.77,.46,13700,10.1
06/11/2025,06:45,20.22,.62,7.19,5.5,60.84,2.17,1.83,.49,13600,10.1
06/11/2025,07:00,20.24,.62,7.19,5.49,60.74,2.17,1.75,.5,13300,10.2
06/11/2025,07:15,20.25,.62,7.19,5.54,61.3,2.17,1.63,.41,13100,10.2
06/11/2025,07:30,20.27,.62,7.2,5.61,62.15,2.06,1.72,.47,13100,10
06/11/2025,07:45,20.28,.62,7.2,5.61,62.1,2.01,1.81,.47,13100,10
06/11/2025,08:00,20.31,.62,7.2,5.6,62.11,2.02,1.68,.45,12900,9.9
06/11/2025,08:15,20.35,.6,7.19,5.56,61.71,2.17,1.56,.44,13100,9.8
06/11/2025,08:30,20.41,.6,7.2,5.59,62.03,2.14,1.51,.44,12700,9.7
06/11/2025,08:45,20.45,.61,7.2,5.66,62.94,2.03,1.61,.4,11300,9.4
06/11/2025,09:00,20.54,.6,7.2,5.68,63.26,2.02,1.56,.44,9900,9.3
06/11/2025,09:15,20.55,.6,7.2,5.66,63.02,2.2,1.53,.44,9900,9.2
06/11/2025,09:30,20.57,.6,7.2,5.67,63.15,2.34,1.62,.42,10900,9.2
06/11/2025,09:45,20.68,.6,7.21,5.71,63.77,2.12,1.56,.43,12000,9.1
06/11/2025,10:00,20.67,.6,7.21,5.71,63.77,2.16,1.61,.43,12500,9
06/11/2025,10:15,20.68,.6,7.2,5.7,63.67,2.16,1.6,.44,12500,9.1
06/11/2025,10:30,20.74,.6,7.2,5.72,63.91,2.12,1.58,.42,12300,9.1
06/11/2025,10:45,20.75,.6,7.2,5.72,63.9,2.15,1.51,.43,12700,9
06/11/2025,11:00,20.98,.6,7.22,5.8,65.09,2.02,1.53,.38,12700,9
06/11/2025,11:15,20.92,.6,7.21,5.77,64.69,2.06,1.64,.41,12200,9
06/11/2025,11:30,21.29,.6,7.22,5.9,66.71,2.03,1.54,.34,11800,9
06/11/2025,11:45,21.39,.6,7.23,5.96,67.49,2.04,1.57,.39,11000,8.9
06/11/2025,12:00,21.18,.6,7.22,5.87,66.15,2.01,1.66,.41,10000,8.8
06/11/2025,12:15,21.21,.59,7.21,5.87,66.2,2.05,1.63,.38,9900,8.7
06/11/2025,12:30,21.31,.59,7.22,5.92,66.9,2.07,1.66,.32,9900,8.6
06/11/2025,12:45,21.35,.59,7.22,5.91,66.87,2.1,1.65,.4,9900,8.7
06/11/2025,13:00,21.36,.59,7.23,5.92,66.94,2,1.64,.34,9900,8.7
06/11/2025,13:30,21.52,.59,7.23,6.01,68.18,2.1,1.67,.38,10000,8.7
06/11/2025,13:45,21.48,.59,7.23,6,68.1,2.05,1.64,.33,10000,8.7
06/11/2025,14:00,21.47,.59,7.23,6,68.03,2.13,1.67,.4,10500,8.7
06/11/2025,14:15,21.49,.59,7.23,5.98,67.89,2.06,1.69,.39,10500,8.7
06/11/2025,14:30,21.47,.59,7.23,5.99,67.97,2.14,1.72,.36,11300,8.8
06/11/2025,14:45,21.74,.6,7.25,6.1,69.52,2.05,1.64,.36,10200,8.6
06/11/2025,15:00,21.55,.6,7.24,6.03,68.48,2.02,1.74,.38,10200,8.8
06/11/2025,15:15,21.64,.6,7.24,6.03,68.54,2.06,1.74,.33,10200,8.7
06/11/2025,15:30,21.59,.6,7.24,6.02,68.43,2.08,1.81,.38,10200,8.8
06/11/2025,15:45,21.7,.6,7.24,6.06,69.06,2.04,1.76,.36,10200,8.8
